id;kecamatan_id;nama;kodepos;;
1396;138;mekar bakti;15711;;['id'=>'1396','kecamatan_id'=>'138','nama'=>'mekar bakti','kodepos'=>'15711'],
1397;138;mekar jaya;15711;;['id'=>'1397','kecamatan_id'=>'138','nama'=>'mekar jaya','kodepos'=>'15711'],
1398;138;panongan;15711;;['id'=>'1398','kecamatan_id'=>'138','nama'=>'panongan','kodepos'=>'15711'],
1399;138;peusar;15711;;['id'=>'1399','kecamatan_id'=>'138','nama'=>'peusar','kodepos'=>'15711'],
1400;138;ranca iyuh;15711;;['id'=>'1400','kecamatan_id'=>'138','nama'=>'ranca iyuh','kodepos'=>'15711'],
1401;138;ranca kalapa;15711;;['id'=>'1401','kecamatan_id'=>'138','nama'=>'ranca kalapa','kodepos'=>'15711'],
1402;138;serdang kulon;15711;;['id'=>'1402','kecamatan_id'=>'138','nama'=>'serdang kulon','kodepos'=>'15711'],
1403;139;gelam jaya;15560;;['id'=>'1403','kecamatan_id'=>'139','nama'=>'gelam jaya','kodepos'=>'15560'],
1404;139;kuta baru;15560;;['id'=>'1404','kecamatan_id'=>'139','nama'=>'kuta baru','kodepos'=>'15560'],
1405;139;kuta jaya;15560;;['id'=>'1405','kecamatan_id'=>'139','nama'=>'kuta jaya','kodepos'=>'15560'],
1406;139;kutabumi;15560;;['id'=>'1406','kecamatan_id'=>'139','nama'=>'kutabumi','kodepos'=>'15560'],
1407;139;pangadegan;15560;;['id'=>'1407','kecamatan_id'=>'139','nama'=>'pangadegan','kodepos'=>'15560'],
1408;139;pasar kemis;15560;;['id'=>'1408','kecamatan_id'=>'139','nama'=>'pasar kemis','kodepos'=>'15560'],
1409;139;sindangsari;15560;;['id'=>'1409','kecamatan_id'=>'139','nama'=>'sindangsari','kodepos'=>'15560'],
1410;139;suka asih;15560;;['id'=>'1410','kecamatan_id'=>'139','nama'=>'suka asih','kodepos'=>'15560'],
1411;139;sukamantri;15560;;['id'=>'1411','kecamatan_id'=>'139','nama'=>'sukamantri','kodepos'=>'15560'],
1412;140;daon;15540;;['id'=>'1412','kecamatan_id'=>'140','nama'=>'daon','kodepos'=>'15540'],
1413;140;jambu karya;15540;;['id'=>'1413','kecamatan_id'=>'140','nama'=>'jambu karya','kodepos'=>'15540'],
1414;140;lembang sari;15540;;['id'=>'1414','kecamatan_id'=>'140','nama'=>'lembang sari','kodepos'=>'15540'],
1415;140;mekarsari;15540;;['id'=>'1415','kecamatan_id'=>'140','nama'=>'mekarsari','kodepos'=>'15540'],
1416;140;pangarengan;15540;;['id'=>'1416','kecamatan_id'=>'140','nama'=>'pangarengan','kodepos'=>'15540'],
1417;140;rajeg;15540;;['id'=>'1417','kecamatan_id'=>'140','nama'=>'rajeg','kodepos'=>'15540'],
1418;140;rajeg mulya;15540;;['id'=>'1418','kecamatan_id'=>'140','nama'=>'rajeg mulya','kodepos'=>'15540'],
1419;140;ranca bango;15540;;['id'=>'1419','kecamatan_id'=>'140','nama'=>'ranca bango','kodepos'=>'15540'],
1420;140;sukamanah;15540;;['id'=>'1420','kecamatan_id'=>'140','nama'=>'sukamanah','kodepos'=>'15540'],
1421;140;sukasari;15540;;['id'=>'1421','kecamatan_id'=>'140','nama'=>'sukasari','kodepos'=>'15540'],
1422;140;sukatani;15540;;['id'=>'1422','kecamatan_id'=>'140','nama'=>'sukatani','kodepos'=>'15540'],
1423;140;tanjakan;15540;;['id'=>'1423','kecamatan_id'=>'140','nama'=>'tanjakan','kodepos'=>'15540'],
1424;140;tanjakan mekar;15540;;['id'=>'1424','kecamatan_id'=>'140','nama'=>'tanjakan mekar','kodepos'=>'15540'],
1425;141;karet;15520;;['id'=>'1425','kecamatan_id'=>'141','nama'=>'karet','kodepos'=>'15520'],
1426;141;kayu agung;15520;;['id'=>'1426','kecamatan_id'=>'141','nama'=>'kayu agung','kodepos'=>'15520'],
1427;141;kayu bongkok;15520;;['id'=>'1427','kecamatan_id'=>'141','nama'=>'kayu bongkok','kodepos'=>'15520'],
1428;141;mekar jaya;15520;;['id'=>'1428','kecamatan_id'=>'141','nama'=>'mekar jaya','kodepos'=>'15520'],
1429;141;pisangan jaya;15520;;['id'=>'1429','kecamatan_id'=>'141','nama'=>'pisangan jaya','kodepos'=>'15520'],
1430;141;pondok jaya;15520;;['id'=>'1430','kecamatan_id'=>'141','nama'=>'pondok jaya','kodepos'=>'15520'],
1431;141;sarakan;15520;;['id'=>'1431','kecamatan_id'=>'141','nama'=>'sarakan','kodepos'=>'15520'],
1432;141;sepatan;15520;;['id'=>'1432','kecamatan_id'=>'141','nama'=>'sepatan','kodepos'=>'15520'],
1433;142;gempol sari;15521;;['id'=>'1433','kecamatan_id'=>'142','nama'=>'gempol sari','kodepos'=>'15521'],
1434;142;jati mulya;15521;;['id'=>'1434','kecamatan_id'=>'142','nama'=>'jati mulya','kodepos'=>'15521'],
1435;142;kampung kelor;15521;;['id'=>'1435','kecamatan_id'=>'142','nama'=>'kampung kelor','kodepos'=>'15521'],
1436;142;kedaung barat;15521;;['id'=>'1436','kecamatan_id'=>'142','nama'=>'kedaung barat','kodepos'=>'15521'],
1437;142;lebak wangi;15521;;['id'=>'1437','kecamatan_id'=>'142','nama'=>'lebak wangi','kodepos'=>'15521'],
1438;142;pondok kelor;15521;;['id'=>'1438','kecamatan_id'=>'142','nama'=>'pondok kelor','kodepos'=>'15521'],
1439;142;sangiang;15521;;['id'=>'1439','kecamatan_id'=>'142','nama'=>'sangiang','kodepos'=>'15521'],
1440;142;tanah merah;15521;;['id'=>'1440','kecamatan_id'=>'142','nama'=>'tanah merah','kodepos'=>'15521'],
1441;143;badak anom;15561;;['id'=>'1441','kecamatan_id'=>'143','nama'=>'badak anom','kodepos'=>'15561'],
1442;143;sindang jaya;15561;;['id'=>'1442','kecamatan_id'=>'143','nama'=>'sindang jaya','kodepos'=>'15561'],
1443;143;sindangasih;15561;;['id'=>'1443','kecamatan_id'=>'143','nama'=>'sindangasih','kodepos'=>'15561'],
1444;143;sindangpanon;15561;;['id'=>'1444','kecamatan_id'=>'143','nama'=>'sindangpanon','kodepos'=>'15561'],
1445;143;sindangsono;15561;;['id'=>'1445','kecamatan_id'=>'143','nama'=>'sindangsono','kodepos'=>'15561'],
1446;143;sukaharja;15561;;['id'=>'1446','kecamatan_id'=>'143','nama'=>'sukaharja','kodepos'=>'15561'],
1447;143;wanakerta;15561;;['id'=>'1447','kecamatan_id'=>'143','nama'=>'wanakerta','kodepos'=>'15561'],
1448;144;cikareo;15731;;['id'=>'1448','kecamatan_id'=>'144','nama'=>'cikareo','kodepos'=>'15731'],
1449;144;cikasungka;15731;;['id'=>'1449','kecamatan_id'=>'144','nama'=>'cikasungka','kodepos'=>'15731'],
1450;144;cikuya;15731;;['id'=>'1450','kecamatan_id'=>'144','nama'=>'cikuya','kodepos'=>'15731'],
1451;144;cireundeu;15731;;['id'=>'1451','kecamatan_id'=>'144','nama'=>'cireundeu','kodepos'=>'15731'],
1452;144;munjul;15731;;['id'=>'1452','kecamatan_id'=>'144','nama'=>'munjul','kodepos'=>'15731'],
1453;144;pasanggrahan;15731;;['id'=>'1453','kecamatan_id'=>'144','nama'=>'pasanggrahan','kodepos'=>'15731'],
1454;144;solear;15731;;['id'=>'1454','kecamatan_id'=>'144','nama'=>'solear','kodepos'=>'15731'],
1455;145;buaran jati;15532;;['id'=>'1455','kecamatan_id'=>'145','nama'=>'buaran jati','kodepos'=>'15532'],
1456;145;gintung;15532;;['id'=>'1456','kecamatan_id'=>'145','nama'=>'gintung','kodepos'=>'15532'],
1457;145;karang serang;15532;;['id'=>'1457','kecamatan_id'=>'145','nama'=>'karang serang','kodepos'=>'15532'],
1458;145;kosambi;15532;;['id'=>'1458','kecamatan_id'=>'145','nama'=>'kosambi','kodepos'=>'15532'],
1459;145;mekar kondang;15532;;['id'=>'1459','kecamatan_id'=>'145','nama'=>'mekar kondang','kodepos'=>'15532'],
1460;145;pekayon;15532;;['id'=>'1460','kecamatan_id'=>'145','nama'=>'pekayon','kodepos'=>'15532'],
1461;145;rawa kidang;15532;;['id'=>'1461','kecamatan_id'=>'145','nama'=>'rawa kidang','kodepos'=>'15532'],
1462;145;sukadiri;15532;;['id'=>'1462','kecamatan_id'=>'145','nama'=>'sukadiri','kodepos'=>'15532'],
1463;146;benda;15612;;['id'=>'1463','kecamatan_id'=>'146','nama'=>'benda','kodepos'=>'15612'],
1464;146;bunar;15612;;['id'=>'1464','kecamatan_id'=>'146','nama'=>'bunar','kodepos'=>'15612'],
1465;146;buniayu;15612;;['id'=>'1465','kecamatan_id'=>'146','nama'=>'buniayu','kodepos'=>'15612'],
1466;146;kaliasin;15612;;['id'=>'1466','kecamatan_id'=>'146','nama'=>'kaliasin','kodepos'=>'15612'],
1467;146;kubang;15612;;['id'=>'1467','kecamatan_id'=>'146','nama'=>'kubang','kodepos'=>'15612'],
1468;146;merak;15612;;['id'=>'1468','kecamatan_id'=>'146','nama'=>'merak','kodepos'=>'15612'],
1469;146;parahu;15612;;['id'=>'1469','kecamatan_id'=>'146','nama'=>'parahu','kodepos'=>'15612'],
1470;146;sukamulya;15612;;['id'=>'1470','kecamatan_id'=>'146','nama'=>'sukamulya','kodepos'=>'15612'],
1471;147;babakan asem;15510;;['id'=>'1471','kecamatan_id'=>'147','nama'=>'babakan asem','kodepos'=>'15510'],
1472;147;bojong renged;15510;;['id'=>'1472','kecamatan_id'=>'147','nama'=>'bojong renged','kodepos'=>'15510'],
1473;147;kampung besar;15510;;['id'=>'1473','kecamatan_id'=>'147','nama'=>'kampung besar','kodepos'=>'15510'],
1474;147;kampung melayu barat;15510;;['id'=>'1474','kecamatan_id'=>'147','nama'=>'kampung melayu barat','kodepos'=>'15510'],
1475;147;kampung melayu timur;15510;;['id'=>'1475','kecamatan_id'=>'147','nama'=>'kampung melayu timur','kodepos'=>'15510'],
1476;147;keboncau;15510;;['id'=>'1476','kecamatan_id'=>'147','nama'=>'keboncau','kodepos'=>'15510'],
1477;147;lemo;15510;;['id'=>'1477','kecamatan_id'=>'147','nama'=>'lemo','kodepos'=>'15510'],
1478;147;muara;15510;;['id'=>'1478','kecamatan_id'=>'147','nama'=>'muara','kodepos'=>'15510'],
1479;147;pangkalan;15510;;['id'=>'1479','kecamatan_id'=>'147','nama'=>'pangkalan','kodepos'=>'15510'],
1480;147;tanjung burung;15510;;['id'=>'1480','kecamatan_id'=>'147','nama'=>'tanjung burung','kodepos'=>'15510'],
1481;147;tanjung pasir;15510;;['id'=>'1481','kecamatan_id'=>'147','nama'=>'tanjung pasir','kodepos'=>'15510'],
1482;147;tegal angus;15510;;['id'=>'1482','kecamatan_id'=>'147','nama'=>'tegal angus','kodepos'=>'15510'],
1483;147;teluknaga;15510;;['id'=>'1483','kecamatan_id'=>'147','nama'=>'teluknaga','kodepos'=>'15510'],
1484;148;bantar panjang;15721;;['id'=>'1484','kecamatan_id'=>'148','nama'=>'bantar panjang','kodepos'=>'15721'],
1485;148;cileles;15721;;['id'=>'1485','kecamatan_id'=>'148','nama'=>'cileles','kodepos'=>'15721'],
1486;148;cisereh;15721;;['id'=>'1486','kecamatan_id'=>'148','nama'=>'cisereh','kodepos'=>'15721'],
1487;148;kadu agung;15721;;['id'=>'1487','kecamatan_id'=>'148','nama'=>'kadu agung','kodepos'=>'15721'],
1488;148;marga sari;15721;;['id'=>'1488','kecamatan_id'=>'148','nama'=>'marga sari','kodepos'=>'15721'],
1489;148;matagara;15721;;['id'=>'1489','kecamatan_id'=>'148','nama'=>'matagara','kodepos'=>'15721'],
1490;148;pasir bolang;15721;;['id'=>'1490','kecamatan_id'=>'148','nama'=>'pasir bolang','kodepos'=>'15721'],
1491;148;pasir nangka;15721;;['id'=>'1491','kecamatan_id'=>'148','nama'=>'pasir nangka','kodepos'=>'15721'],
1492;148;pematang;15721;;['id'=>'1492','kecamatan_id'=>'148','nama'=>'pematang','kodepos'=>'15721'],
1493;148;pete;15721;;['id'=>'1493','kecamatan_id'=>'148','nama'=>'pete','kodepos'=>'15721'],
1494;148;sodong;15721;;['id'=>'1494','kecamatan_id'=>'148','nama'=>'sodong','kodepos'=>'15721'],
1495;148;tapos;15721;;['id'=>'1495','kecamatan_id'=>'148','nama'=>'tapos','kodepos'=>'15721'],
1496;148;tegalsari;15721;;['id'=>'1496','kecamatan_id'=>'148','nama'=>'tegalsari','kodepos'=>'15721'],
1497;148;tigaraksa;15721;;['id'=>'1497','kecamatan_id'=>'148','nama'=>'tigaraksa','kodepos'=>'15721'],
1498;149;cipayung;15411;;['id'=>'1498','kecamatan_id'=>'149','nama'=>'cipayung','kodepos'=>'15411'],
1499;149;ciputat;15411;;['id'=>'1499','kecamatan_id'=>'149','nama'=>'ciputat','kodepos'=>'15411'],
1500;149;jombang;15414;;['id'=>'1500','kecamatan_id'=>'149','nama'=>'jombang','kodepos'=>'15414'],
1501;149;sarua;15414;;['id'=>'1501','kecamatan_id'=>'149','nama'=>'sarua','kodepos'=>'15414'],
1502;149;sawah baru;15413;;['id'=>'1502','kecamatan_id'=>'149','nama'=>'sawah baru','kodepos'=>'15413'],
1503;149;sawah lama;15413;;['id'=>'1503','kecamatan_id'=>'149','nama'=>'sawah lama','kodepos'=>'15413'],
1504;149;serua indah;15414;;['id'=>'1504','kecamatan_id'=>'149','nama'=>'serua indah','kodepos'=>'15414'],
1505;150;cempaka putih;15412;;['id'=>'1505','kecamatan_id'=>'150','nama'=>'cempaka putih','kodepos'=>'15412'],
1506;150;cireundeu;15419;;['id'=>'1506','kecamatan_id'=>'150','nama'=>'cireundeu','kodepos'=>'15419'],
1507;150;pisangan;15419;;['id'=>'1507','kecamatan_id'=>'150','nama'=>'pisangan','kodepos'=>'15419'],
1508;150;pondok ranji;15412;;['id'=>'1508','kecamatan_id'=>'150','nama'=>'pondok ranji','kodepos'=>'15412'],
1509;150;rempoa;15412;;['id'=>'1509','kecamatan_id'=>'150','nama'=>'rempoa','kodepos'=>'15412'],
1510;150;rengas;15412;;['id'=>'1510','kecamatan_id'=>'150','nama'=>'rengas','kodepos'=>'15412'],
1511;151;bambuapus;15415;;['id'=>'1511','kecamatan_id'=>'151','nama'=>'bambuapus','kodepos'=>'15415'],
1512;151;benda baru;15418;;['id'=>'1512','kecamatan_id'=>'151','nama'=>'benda baru','kodepos'=>'15418'],
1513;151;kedaung;15415;;['id'=>'1513','kecamatan_id'=>'151','nama'=>'kedaung','kodepos'=>'15415'],
1514;151;pamulang barat;15417;;['id'=>'1514','kecamatan_id'=>'151','nama'=>'pamulang barat','kodepos'=>'15417'],
1515;151;pamulang timur;15417;;['id'=>'1515','kecamatan_id'=>'151','nama'=>'pamulang timur','kodepos'=>'15417'],
1516;151;pondok benda;15416;;['id'=>'1516','kecamatan_id'=>'151','nama'=>'pondok benda','kodepos'=>'15416'],
1517;151;pondok cabe ilir;15418;;['id'=>'1517','kecamatan_id'=>'151','nama'=>'pondok cabe ilir','kodepos'=>'15418'],
1518;151;pondok cabe udik;15418;;['id'=>'1518','kecamatan_id'=>'151','nama'=>'pondok cabe udik','kodepos'=>'15418'],
1519;152;jurangmangu barat;15223;;['id'=>'1519','kecamatan_id'=>'152','nama'=>'jurangmangu barat','kodepos'=>'15223'],
1520;152;jurangmangu timur;15222;;['id'=>'1520','kecamatan_id'=>'152','nama'=>'jurangmangu timur','kodepos'=>'15222'],
1521;152;parigi (perigi lama);15227;;['id'=>'1521','kecamatan_id'=>'152','nama'=>'parigi (perigi lama)','kodepos'=>'15227'],
1522;152;parigi baru (perigi baru);15228;;['id'=>'1522','kecamatan_id'=>'152','nama'=>'parigi baru (perigi baru)','kodepos'=>'15228'],
1523;152;pondok aren;15224;;['id'=>'1523','kecamatan_id'=>'152','nama'=>'pondok aren','kodepos'=>'15224'],
1524;152;pondok betung;15221;;['id'=>'1524','kecamatan_id'=>'152','nama'=>'pondok betung','kodepos'=>'15221'],
1525;152;pondok jaya;15220;;['id'=>'1525','kecamatan_id'=>'152','nama'=>'pondok jaya','kodepos'=>'15220'],
1526;152;pondok kacang barat;15226;;['id'=>'1526','kecamatan_id'=>'152','nama'=>'pondok kacang barat','kodepos'=>'15226'],
1527;152;pondok kacang timur;15226;;['id'=>'1527','kecamatan_id'=>'152','nama'=>'pondok kacang timur','kodepos'=>'15226'],
1528;152;pondok karya;15225;;['id'=>'1528','kecamatan_id'=>'152','nama'=>'pondok karya','kodepos'=>'15225'],
1529;152;pondok pucung;15229;;['id'=>'1529','kecamatan_id'=>'152','nama'=>'pondok pucung','kodepos'=>'15229'],
1530;153;buaran;15310;;['id'=>'1530','kecamatan_id'=>'153','nama'=>'buaran','kodepos'=>'15310'],
1531;153;ciater;15310;;['id'=>'1531','kecamatan_id'=>'153','nama'=>'ciater','kodepos'=>'15310'],
1532;153;cilenggang;15310;;['id'=>'1532','kecamatan_id'=>'153','nama'=>'cilenggang','kodepos'=>'15310'],
1533;153;lengkong gudang;15321;;['id'=>'1533','kecamatan_id'=>'153','nama'=>'lengkong gudang','kodepos'=>'15321'],
1534;153;lengkong gudang timur;15321;;['id'=>'1534','kecamatan_id'=>'153','nama'=>'lengkong gudang timur','kodepos'=>'15321'],
1535;153;lengkong wetan;15322;;['id'=>'1535','kecamatan_id'=>'153','nama'=>'lengkong wetan','kodepos'=>'15322'],
1536;153;rawa mekarjaya;15310;;['id'=>'1536','kecamatan_id'=>'153','nama'=>'rawa mekarjaya','kodepos'=>'15310'],
1537;153;rawabuntu;15318;;['id'=>'1537','kecamatan_id'=>'153','nama'=>'rawabuntu','kodepos'=>'15318'],
1538;153;serpong;15311;;['id'=>'1538','kecamatan_id'=>'153','nama'=>'serpong','kodepos'=>'15311'],
1539;154;jelupang;15323;;['id'=>'1539','kecamatan_id'=>'154','nama'=>'jelupang','kodepos'=>'15323'],
1540;154;lengkong karya;15320;;['id'=>'1540','kecamatan_id'=>'154','nama'=>'lengkong karya','kodepos'=>'15320'],
1541;154;pakualam;15320;;['id'=>'1541','kecamatan_id'=>'154','nama'=>'pakualam','kodepos'=>'15320'],
1542;154;pakujaya;15324;;['id'=>'1542','kecamatan_id'=>'154','nama'=>'pakujaya','kodepos'=>'15324'],
1543;154;pakulonan;15325;;['id'=>'1543','kecamatan_id'=>'154','nama'=>'pakulonan','kodepos'=>'15325'],
1544;154;pondok jagung;15326;;['id'=>'1544','kecamatan_id'=>'154','nama'=>'pondok jagung','kodepos'=>'15326'],
1545;154;pondok jagung timur;15326;;['id'=>'1545','kecamatan_id'=>'154','nama'=>'pondok jagung timur','kodepos'=>'15326'],
1546;155;babakan;15315;;['id'=>'1546','kecamatan_id'=>'155','nama'=>'babakan','kodepos'=>'15315'],
1547;155;bakti jaya;15315;;['id'=>'1547','kecamatan_id'=>'155','nama'=>'bakti jaya','kodepos'=>'15315'],
1548;155;kademangan;15313;;['id'=>'1548','kecamatan_id'=>'155','nama'=>'kademangan','kodepos'=>'15313'],
1549;155;keranggan;15312;;['id'=>'1549','kecamatan_id'=>'155','nama'=>'keranggan','kodepos'=>'15312'],
1550;155;muncul;15314;;['id'=>'1550','kecamatan_id'=>'155','nama'=>'muncul','kodepos'=>'15314'],
1551;155;setu;15314;;['id'=>'1551','kecamatan_id'=>'155','nama'=>'setu','kodepos'=>'15314'],
